epoch,loss
0,0.08801300291885521
1,0.14080119415506673
2,0.12399851183398111
3,0.14182363158599087
4,0.08291489302601879
5,0.1372344296037777
6,0.118582429927492
7,0.13239567938474286
8,0.11131456923177228
9,0.16412261741719308
10,0.1492132339433761
11,0.12385971924352347
12,0.1359272254148949
13,0.11842198949381354
